Inventory ID,Description,Item Class,Posting Class,Brand,Description,Item Group,Sub Item Group,Trading Group,Sub Trading Group,Conversion Factor,UOM,Profit Margin Target,Supplier
DABAM0015,Dabur Amla Gold Hair Oil 90Ml (Singles),FINGOODS  -HAIR CARE -CONDIT-DABU,HAIR CARE,Dabur,FG - Hair Care - Conditioner - Dabur,Hair Care,,Partners,Trading,1,Single Units,20%,Dabur
DABAM0017,Dabur Amla Gold Hair Oil 270Ml (Singles),FINGOODS  -HAIR CARE -CONDIT-DABU,HAIR CARE,Dabur,FG - Hair Care - Conditioner - Dabur,Hair Care,,Partners,Trading,1,Single Units,20%,Dabur
DABAM0019,Dabur Amla Shampoo Keratin 360Ml (Singles),FINGOODS  -HAIR CARE -SHAMPO-DABU,HAIR CARE,Dabur,FG - Hair Care - Shampoo - Dabur,Hair Care,,Partners,Trading,1,Single Units,20%,Dabur
DABAM0020,Dabur Amla Kids Detangler 200Ml (Singles),FINGOODS  -HAIR CARE -CONDIT-DABU,HAIR CARE,Dabur,FG - Hair Care - Conditioner - Dabur,Hair Care,,Partners,Trading,1,Single Units,20%,Dabur
DABAM0021,Dabur Amla Shampoo Fish Oil 400Ml (Singles),FINGOODS  -HAIR CARE -SHAMPO-DABU,HAIR CARE,Dabur,FG - Hair Care - Shampoo - Dabur,Hair Care,,Partners,Trading,1,Single Units,20%,Dabur
DABAM0023,Dabur Amla Kids Hair Oil 180Ml,FINGOODS  -HAIR CARE -CONDIT-DABU,HAIR CARE,Dabur,FG - Hair Care - Conditioner - Dabur,Hair Care,,Partners,Trading,1,Single Units,20%,Dabur
DABHB0019,Dabur Red Toothpaste EG 100g (12 Pack),FINGOODS  -DENTALCARE-PASTE -DABU,DENTAL CAR,Dabur,FG - Dental Care - Paste - Dabur,Oral Care,,Partners,Trading,12,Single Units,20%,Dabur
DABHB0022,Dabur Herbal Toothpaste - Clove - Cavity Protection 140Gm+140gm - Super  Value Pack (Singles),FINGOODS  -DENTALCARE-PASTE -DABU,DENTAL CAR,Dabur,FG - Dental Care - Paste - Dabur,Oral Care,,Partners,Trading,1,Single Units,20%,Dabur
DABHB0024,Dabur Herbal Toothpaste- Fresh Gel - Mint & Lemon  140gm (Singles),FINGOODS  -DENTALCARE-PASTE -DABU,DENTAL CAR,Dabur,FG - Dental Care - Paste - Dabur,Oral Care,,Partners,Trading,1,Single Units,20%,Dabur
DABHB0025,Dabur Herbal Toothpaste - Neem - Gum Care 140Gm (Singles),FINGOODS  -DENTALCARE-PASTE -DABU,DENTAL CAR,Dabur,FG - Dental Care - Paste - Dabur,Oral Care,,Partners,Trading,1,Single Units,20%,Dabur
DABHB0026,Dabur Herbal Toothpaste - Basil - Oral Protection 140Gm (Singles),FINGOODS  -DENTALCARE-PASTE -DABU,DENTAL CAR,Dabur,FG - Dental Care - Paste - Dabur,Oral Care,,Partners,Trading,1,Single Units,20%,Dabur
DABHB0029,Dabur Herbal Toothpaste Smokers 150Gm (Singles),FINGOODS  -DENTALCARE-PASTE -DABU,DENTAL CAR,Dabur,FG - Dental Care - Paste - Dabur,Oral Care,,Partners,Trading,1,Single Units,20%,Dabur
DABHB0031,Dabur Herbal Toothpaste - Basil - Oral Protection 50Gm+25Gm (Singles),FINGOODS  -DENTALCARE-PASTE -DABU,DENTAL CAR,Dabur,FG - Dental Care - Paste - Dabur,Oral Care,,Partners,Trading,1,Single Units,20%,Dabur
DABHB0032,Dabur Herbal Toothpaste - Clove - Cavity Protection 50Gm+25Gm (Singles),FINGOODS  -DENTALCARE-PASTE -DABU,DENTAL CAR,Dabur,FG - Dental Care - Paste - Dabur,Oral Care,,Partners,Trading,1,Single Units,20%,Dabur
DABHB0033,Dabur Herbal Toothpaste- Whitening 140Gm (Singles),FINGOODS  -DENTALCARE-PASTE -DABU,DENTAL CAR,Dabur,FG - Dental Care - Paste - Dabur,Oral Care,,Partners,Trading,1,Single Units,20%,Dabur
DABHB0034,Dabur Herbal Toothpaste - Clove - Cavity Protection 30gm (Singles),FINGOODS  -DENTALCARE-PASTE -DABU,DENTAL CAR,Dabur,FG - Dental Care - Paste - Dabur,Oral Care,,Partners,Trading,1,Single Units,20%,Dabur
DABHB0036,Dabur Red Toothpaste EG 100g (Singles),FINGOODS  -DENTALCARE-PASTE -DABU,DENTAL CAR,Dabur,FG - Dental Care - Paste - Dabur,Oral Care,,Partners,Trading,1,Single Units,20%,Dabur
DABHB0037,Dabur Herbal Kids Toothpaste Strawberry 50gm,FINGOODS  -DENTALCARE-PASTE -DABU,DENTAL CAR,Dabur,FG - Dental Care - Paste - Dabur,Oral Care,,Partners,Trading,1,Single Units,20%,Dabur
DABHB0038,Dabur Herbal Kids Toothpaste Watermelon 50gm,FINGOODS  -DENTALCARE-PASTE -DABU,DENTAL CAR,Dabur,FG - Dental Care - Paste - Dabur,Oral Care,,Partners,Trading,1,Single Units,20%,Dabur
DABHB0039,Dabur Herbal Toothpaste - Clove - Cavity Protection 140Gm+140gm - Super  Value Pack (6 Pack),FINGOODS  -DENTALCARE-PASTE -DABU,DENTAL CAR,Dabur,FG - Dental Care - Paste - Dabur,Oral Care,,Partners,Trading,1,Single Units,20%,Dabur
DABHB0040,Dabur Herbal Toothpaste -Whitening 50Gm+25Gm,FINGOODS  -DENTALCARE-PASTE -DABU,DENTAL CAR,Dabur,FG - Dental Care - Paste - Dabur,Oral Care,,Partners,Trading,1,Single Units,20%,Dabur
DABHE0001,Dabur Herbolene Petroleum Jelly Aloe Vera 115ml (6 Pack),FINGOODS  -SKINCARE  -JELLY -DABU,SKINCARE,Dabur,FG-Skin Care-Jelly-Dabur,Skincare ,,Partners,Trading,6,Single Units,20%,Dabur
DABHE0002,Dabur Herbolene Petroleum Jelly Aloe Vera 225mL (6 Pack),FINGOODS  -SKINCARE  -JELLY -DABU,SKINCARE,Dabur,FG-Skin Care-Jelly-Dabur,Skincare ,,Partners,Trading,6,Single Units,20%,Dabur
DABHE0003,Dabur Herbolene Petroleum Jelly Aloe Vera 115ml (Singles),FINGOODS  -SKINCARE  -JELLY -DABU,SKINCARE,Dabur,FG-Skin Care-Jelly-Dabur,Skincare ,,Partners,Trading,1,Single Units,20%,Dabur
DABHE0004,Dabur Herbolene Petroleum Jelly Aloe Vera 225ml (Singles),FINGOODS  -SKINCARE  -JELLY -DABU,SKINCARE,Dabur,FG-Skin Care-Jelly-Dabur,Skincare ,,Partners,Trading,1,Single Units,20%,Dabur
DERMO0007,Dermoviva Face Wash Green Tea 150Ml,FINGOODS  -BODY CARE -FACE  -DERM,BODYCARE,Dermoviva,FG - Body Care - Face - Dermoviva,Body Care,,Partners,Trading,1,Single Units,20%,Dabur
DERMO0008,Dermoviva Face Wash Avocado 150Ml,FINGOODS  -BODY CARE -FACE  -DERM,BODYCARE,Dermoviva,FG - Body Care - Face - Dermoviva,Body Care,,Partners,Trading,1,Single Units,20%,Dabur
DERMO0009,Dermoviva Face Wash Oil Control 150ml +35ml,FINGOODS  -BODY CARE -FACE  -DERM,BODYCARE,Dermoviva,FG - Body Care - Face - Dermoviva,Body Care,,Partners,Trading,1,Single Units,20%,Dabur
DOVBB0020,Baby Dove HTT Wash Fragrance Free 1X200Ml,FINGOODS  -BABY CARE -BODYCL-DOVE,BABY CARE,Dove,FG - Baby Care - Body Cleansing - Dove,Baby Care,,Partners,Trading,1,Single Units,20%,Unilever
DOVBB0022,Baby Dove HTT Wash Rich Moisture 1X400Ml,FINGOODS  -BABY CARE -BODYCL-DOVE,BABY CARE,Dove,FG - Baby Care - Body Cleansing - Dove,Baby Care,,Partners,Trading,1,Single Units,20%,Unilever
DOVBB0023,Baby Dove Derma Care Moisturising Wash 1X400Ml,FINGOODS  -BABY CARE -BODYCL-DOVE,BABY CARE,Dove,FG - Baby Care - Body Cleansing - Dove,Baby Care,,Partners,Trading,1,Single Units,20%,Unilever
DOVBB0025,Baby Dove Lotion Fragrance Free 1X200Ml,FINGOODS  -BABY CARE -LOTION-DOVE,BABY CARE,Dove,FG - Baby Care - Lotion - Dove,Baby Care,,Partners,Trading,1,Single Units,20%,Unilever
DOVBB0026,Baby Dove Night Time Lotion Calming Moisture 1X400Ml,FINGOODS  -BABY CARE -LOTION-DOVE,BABY CARE,Dove,FG - Baby Care - Lotion - Dove,Baby Care,,Partners,Trading,1,Single Units,20%,Unilever
DOVBB0027,Baby Dove Rich Moisture bar soap 1X75g,FINGOODS  -BABY CARE -BODYCL-DOVE,BABY CARE,Dove,FG - Baby Care - Body Cleansing - Dove,Baby Care,,Partners,Trading,1,Single Units,20%,Unilever
DOVBB0028,Baby Dove HTT Wash Fragrance Free 1X400Ml,FINGOODS  -BABY CARE -BODYCL-DOVE,BABY CARE,Dove,FG - Baby Care - Body Cleansing - Dove,Baby Care,,Partners,Trading,1,Single Units,20%,Unilever
DOVBP0001,Dove Body Polish Pomegranate Seeds & Shea Butter 298g,FINGOODS  -BODY CARE -BPOLIS-DOVE,BODYCARE,Dove,FG - Body Care - Body Polish - Dove,Body Care,,Partners,Trading,1,Single Units,20%,Unilever
DOVBP0002,Dove Body Polish Crushed Macadamia & Rice Milk 298g,FINGOODS  -BODY CARE -BPOLIS-DOVE,BODYCARE,Dove,FG - Body Care - Body Polish - Dove,Body Care,,Partners,Trading,1,Single Units,20%,Unilever
DOVBP0003,Dove Body Polish Colloidal Oatmeal & Calendula Oil 298g,FINGOODS  -BODY CARE -BPOLIS-DOVE,BODYCARE,Dove,FG - Body Care - Body Polish - Dove,Body Care,,Partners,Trading,1,Single Units,20%,Unilever
DOVBP0004,Dove Body Polish Crushed Almond & Mango Butter 298g,FINGOODS  -BODY CARE -BPOLIS-DOVE,BODYCARE,Dove,FG - Body Care - Body Polish - Dove,Body Care,,Partners,Trading,1,Single Units,20%,Unilever
DOVBP0005,Dove Body Polish Brown Sugar & Coconut Butter 298g,FINGOODS  -BODY CARE -BPOLIS-DOVE,BODYCARE,Dove,FG - Body Care - Body Polish - Dove,Body Care,,Partners,Trading,1,Single Units,20%,Unilever
DOVBP0006,Dove Body Polish Crushed Lavender & Coconut Milk 298g,FINGOODS  -BODY CARE -BPOLIS-DOVE,BODYCARE,Dove,FG - Body Care - Body Polish - Dove,Body Care,,Partners,Trading,1,Single Units,20%,Unilever
DOVBS0035,Dove Beauty Crm Bar Pink 6X90G,FINGOODS  -BODY CARE -BSOAP -DOVE,BODYCARE,Dove,FG - Body Care - Bar Soap - Dove,Body Care,,Partners,Trading,6,Single Units,20%,Unilever
DOVBS0043,Dove Bs Bar Shea Butter Wra 4X90G (Value Pack),FINGOODS  -BODY CARE -BSOAP -DOVE,BODYCARE,Dove,FG - Body Care - Bar Soap - Dove,Body Care,,Partners,Trading,4,Single Units,20%,Unilever
DOVBS0045,Dove Beauty Cream Bar Shea Butter & Warm Vanilla (Pampering) 4X90G ( Value Pack ),FINGOODS  -BODY CARE -BSOAP -DOVE,BODYCARE,Dove,FG - Body Care - Bar Soap - Dove,Body Care,,Partners,Trading,4,Single Units,20%,Unilever
DOVBS0046,Dove Bar Soap Sensitive Skin Hypoallergenic 1X90g,FINGOODS  -BODY CARE -BSOAP -DOVE,BODYCARE,Dove,FG - Body Care - Bar Soap - Dove,Body Care,,Partners,Trading,1,Single Units,20%,Unilever
DOVBS0047,Dove Bar Cucumber & Green Tea (Refreshing) 1X90G,FINGOODS  -BODY CARE -BSOAP -DOVE,BODYCARE,Dove,FG - Body Care - Bar Soap - Dove,Body Care,,Partners,Trading,1,Single Units,20%,Unilever
DOVBS0048,Dove Beauty Cream Bar Shea Butter & Warm Vanilla (Pampering) 1X90G,FINGOODS  -BODY CARE -BSOAP -DOVE,BODYCARE,Dove,FG - Body Care - Bar Soap - Dove,Body Care,,Partners,Trading,1,Single Units,20%,Unilever
DOVBS0050,Dove Beauty Cream Bar Gentle Exfoliating 1X90G,FINGOODS  -BODY CARE -BSOAP -DOVE,BODYCARE,Dove,FG - Body Care - Bar Soap - Dove,Body Care,,Partners,Trading,1,Single Units,20%,Unilever
DOVBS0051,Dove Beauty Cream Bar Deep Moisture 1X135G,FINGOODS  -BODY CARE -BSOAP -DOVE,BODYCARE,Dove,FG - Body Care - Bar Soap - Dove,Body Care,,Partners,Trading,1,Single Units,20%,Unilever
DOVBS0052,Dove Beauty Cream Bar Shea Butter & Warm Vanilla (Pampering) 1X135G,FINGOODS  -BODY CARE -BSOAP -DOVE,BODYCARE,Dove,FG - Body Care - Bar Soap - Dove,Body Care,,Partners,Trading,1,Single Units,20%,Unilever
DOVBS0053,Dove Bar Soap Pink 1X135G,FINGOODS  -BODY CARE -BSOAP -DOVE,BODYCARE,Dove,FG - Body Care - Bar Soap - Dove,Body Care,,Partners,Trading,1,Single Units,20%,Unilever
DOVBS0054,Dove Bar Cucumber & Green Tea (Refreshing) 1X135G,FINGOODS  -BODY CARE -BSOAP -DOVE,BODYCARE,Dove,FG - Body Care - Bar Soap - Dove,Body Care,,Partners,Trading,1,Single Units,20%,Unilever
DOVBS0055,Dove Beauty Cream Bar Coconut Milk & Jasmine Petals (Relaxing) 1X135G,FINGOODS  -BODY CARE -BSOAP -DOVE,BODYCARE,Dove,FG - Body Care - Bar Soap - Dove,Body Care,,Partners,Trading,1,Single Units,20%,Unilever
DOVBS0056,Dove Beauty Cream Bar Fig and Orange Blossom (Restoring) 1X135g,FINGOODS  -BODY CARE -BSOAP -DOVE,BODYCARE,Dove,FG - Body Care - Bar Soap - Dove,Body Care,,Partners,Trading,1,Single Units,20%,Unilever
DOVBS0057,Dove Beauty Cream Bar Moroccan Argan Oil (Nourishing) 1X135g,FINGOODS  -BODY CARE -BSOAP -DOVE,BODYCARE,Dove,FG - Body Care - Bar Soap - Dove,Body Care,,Partners,Trading,1,Single Units,20%,Unilever
DOVBS0058,Dove Beauty Cream Bar Gentle Exfoliating 1X135g,FINGOODS  -BODY CARE -BSOAP -DOVE,BODYCARE,Dove,FG - Body Care - Bar Soap - Dove,Body Care,,Partners,Trading,1,Single Units,20%,Unilever
DOVBS0059,Dove Beauty Cream Bar Deep Moisture 1X90G,FINGOODS  -BODY CARE -BSOAP -DOVE,BODYCARE,Dove,FG - Body Care - Bar Soap - Dove,Body Care,,Partners,Trading,1,Single Units,20%,Unilever
DOVBS0060,Dove Beauty Cream Bar Pomegranate & Hibiscus Tea (Rejuvenating) 1X90G,FINGOODS  -BODY CARE -BSOAP -DOVE,BODYCARE,Dove,FG - Body Care - Bar Soap - Dove,Body Care,,Partners,Trading,1,Single Units,20%,Unilever
DOVBS0061,Dove Beauty Crm Bar Pink 1X90G,FINGOODS  -BODY CARE -BSOAP -DOVE,BODYCARE,Dove,FG - Body Care - Bar Soap - Dove,Body Care,,Partners,Trading,1,Single Units,20%,Unilever
DOVBS0062,Dove Bar Soap Pink 1X90G,FINGOODS  -BODY CARE -BSOAP -DOVE,BODYCARE,Dove,FG - Body Care - Bar Soap - Dove,Body Care,,Partners,Trading,1,Single Units,20%,Unilever
DOVBS0063,Dove Beauty Cream Bar Shea Butter (Purely Pampering) 1X135G,FINGOODS  -BODY CARE -BSOAP -DOVE,BODYCARE,Dove,FG - Body Care - Bar Soap - Dove,Body Care,,Partners,Trading,1,Single Units,20%,Unilever
DOVBS0067,Dove Beauty Cream Bar Deep Moisture 1X135G,FINGOODS  -BODY CARE -BSOAP -DOVE,BODYCARE,Dove,FG - Body Care - Bar Soap - Dove,Body Care,,Partners,Trading,1,Single Units,20%,Unilever
DOVBS0068,Dove Beauty Cream Bar Shea Butter & Warm Vanilla (Pampering) 1X135G,FINGOODS  -BODY CARE -BSOAP -DOVE,BODYCARE,Dove,FG - Body Care - Bar Soap - Dove,Body Care,,Partners,Trading,1,Single Units,20%,Unilever
DOVBS0069,Dove Bar Soap Pink 1X135G,FINGOODS  -BODY CARE -BSOAP -DOVE,BODYCARE,Dove,FG - Body Care - Bar Soap - Dove,Body Care,,Partners,Trading,1,Single Units,20%,Unilever
DOVBS0075,Dove Beauty Cream Bar Pink 1X100g,FINGOODS  -BODY CARE -BSOAP -DOVE,BODYCARE,Dove,FG - Body Care - Bar Soap - Dove,Body Care,,Partners,Trading,1,Single Units,20%,Unilever
DOVBS0076,Dove Beauty Cream Bar Coconut Milk & Jasmine Petals (Relaxing) 1X190g,FINGOODS  -BODY CARE -BSOAP -DOVE,BODYCARE,Dove,FG - Body Care - Bar Soap - Dove,Body Care,,Partners,Trading,1,Single Units,20%,Unilever
DOVBW0001,Dove Body Wash Refreshing Cucumber & Green Tea 1000ML,FINGOODS  -BODY CARE -BWASH -DOVE,BODYCARE,Dove,FG - Body Care - Body Wash - Dove,Body Care,,Partners,Trading,1,Single Units,20%,Unilever
DOVBW0002,Dove Body Wash Pampering Shea Butter & Vanilla 1000ML,FINGOODS  -BODY CARE -BWASH -DOVE,BODYCARE,Dove,FG - Body Care - Body Wash - Dove,Body Care,,Partners,Trading,1,Single Units,20%,Unilever
DOVBW0003,Dove Body Wash Sensitive Skin 1000ML,FINGOODS  -BODY CARE -BWASH -DOVE,BODYCARE,Dove,FG - Body Care - Body Wash - Dove,Body Care,,Partners,Trading,1,Single Units,20%,Unilever
DOVBW0005,Dove Body Wash Renewing Glow Pink Clay 250ml,FINGOODS  -BODY CARE -BWASH -DOVE,BODYCARE,Dove,FG - Body Care - Body Wash - Dove,Body Care,,Partners,Trading,1,Single Units,20%,Unilever
DOVBW0006,Dove Body Wash Relaxing Ritual Lavendar Oil & Rosemary Extract 250ml,FINGOODS  -BODY CARE -BWASH -DOVE,BODYCARE,Dove,FG - Body Care - Body Wash - Dove,Body Care,,Partners,Trading,1,Single Units,20%,Unilever
DOVBW0010,Dove Body Wash Pampering Shea Butter & Warm Vanilla 500ml,FINGOODS  -BODY CARE -BWASH -DOVE,BODYCARE,Dove,FG - Body Care - Body Wash - Dove,Body Care,,Partners,Trading,1,Single Units,20%,Unilever
DOVBW0011,Dove Body Wash Silk Glow 750ml,FINGOODS  -BODY CARE -BWASH -DOVE,BODYCARE,Dove,FG - Body Care - Body Wash - Dove,Body Care,,Partners,Trading,1,Single Units,20%,Unilever
DOVBW0012,Dove Body Wash Cucumber & Green Tea 750ml,FINGOODS  -BODY CARE -BWASH -DOVE,BODYCARE,Dove,FG - Body Care - Body Wash - Dove,Body Care,,Partners,Trading,1,Single Units,20%,Unilever
DOVBW0013,Dove Body Wash Restore Blue Fig & Orange Blossom 800ml,FINGOODS  -BODY CARE -BWASH -DOVE,BODYCARE,Dove,FG - Body Care - Body Wash - Dove,Body Care,,Partners,Trading,1,Single Units,20%,Unilever
DOVBW0014,Dove Body Wash Relaxing Care Shea Butter & Vanilla 800ml,FINGOODS  -BODY CARE -BWASH -DOVE,BODYCARE,Dove,FG - Body Care - Body Wash - Dove,Body Care,,Partners,Trading,1,Single Units,20%,Unilever
DOVBW0015,Dove Body Wash Renew Raspberry & Lime Scent 800ml,FINGOODS  -BODY CARE -BWASH -DOVE,BODYCARE,Dove,FG - Body Care - Body Wash - Dove,Body Care,,Partners,Trading,1,Single Units,20%,Unilever
DOVBW0016,Dove Body Wash Relaxing Care Almond Cream & Hibiscus 800ml,FINGOODS  -BODY CARE -BWASH -DOVE,BODYCARE,Dove,FG - Body Care - Body Wash - Dove,Body Care,,Partners,Trading,1,Single Units,20%,Unilever
DOVBW0017,Dove Body Wash Purifying Green Clay 250ml,FINGOODS  -BODY CARE -BWASH -DOVE,BODYCARE,Dove,FG - Body Care - Body Wash - Dove,Body Care,,Partners,Trading,1,Single Units,20%,Unilever
DOVBW0018,Dove Body Wash Reviving Pomegranate & Hibiscus Tea 250ml,FINGOODS  -BODY CARE -BWASH -DOVE,BODYCARE,Dove,FG - Body Care - Body Wash - Dove,Body Care,,Partners,Trading,1,Single Units,20%,Unilever
DOVBW0019,Dove Body Wash Men Invigorating Cool Fresh 400ml,FINGOODS  -BODY CARE -BWASH -DOVE,BODYCARE,Dove,FG - Body Care - Body Wash - Dove,Body Care,,Partners,Trading,1,Single Units,20%,Unilever
DOVBW0020,Dove Body Wash Men Minerals+Sage Reviving 400ml,FINGOODS  -BODY CARE -BWASH -DOVE,BODYCARE,Dove,FG - Body Care - Body Wash - Dove,Body Care,,Partners,Trading,1,Single Units,20%,Unilever
DOVBW0021,Dove Body Wash Glowing Ritual Lotus Flower & Rice Water 750ml,FINGOODS  -BODY CARE -BWASH -DOVE,BODYCARE,Dove,FG - Body Care - Body Wash - Dove,Body Care,,Partners,Trading,1,Single Units,20%,Unilever
DOVBW0022,Dove Body Wash Invigorating Ritual Avocado Oil & Calendula Extract 750ml,FINGOODS  -BODY CARE -BWASH -DOVE,BODYCARE,Dove,FG - Body Care - Body Wash - Dove,Body Care,,Partners,Trading,1,Single Units,20%,Unilever
DOVBW0023,Dove Body Wash Deeply Nourishing 750ml,FINGOODS  -BODY CARE -BWASH -DOVE,BODYCARE,Dove,FG - Body Care - Body Wash - Dove,Body Care,,Partners,Trading,1,Single Units,20%,Unilever
DOVBW0024,Dove Body Wash Glowing Ritual Lotus Flower & Rice Water 500ml,FINGOODS  -BODY CARE -BWASH -DOVE,BODYCARE,Dove,FG - Body Care - Body Wash - Dove,Body Care,,Partners,Trading,1,Single Units,20%,Unilever
DOVBW0026,Dove Body Wash Relaxing Ritual Lavender Oil & Rosemary Extract 750ml,FINGOODS  -BODY CARE -BWASH -DOVE,BODYCARE,Dove,FG - Body Care - Body Wash - Dove,Body Care,,Partners,Trading,1,Single Units,20%,Unilever
DOVBW0027,Dove Body Wash Cucumber & Green Tea 500ml,FINGOODS  -BODY CARE -BWASH -DOVE,BODYCARE,Dove,FG - Body Care - Body Wash - Dove,Body Care,,Partners,Trading,1,Single Units,20%,Unilever
DOVBW0028,Dove Body Wash Relaxing Ritual Lavender Oil & Rosemary Extract 500ml,FINGOODS  -BODY CARE -BWASH -DOVE,BODYCARE,Dove,FG - Body Care - Body Wash - Dove,Body Care,,Partners,Trading,1,Single Units,20%,Unilever
DOVBW0029,Dove Body Wash Pampering Shea Butter & Warm Vanilla 750ml,FINGOODS  -BODY CARE -BWASH -DOVE,BODYCARE,Dove,FG - Body Care - Body Wash - Dove,Body Care,,Partners,Trading,1,Single Units,20%,Unilever
DOVBW0030,Dove Body Wash Men Extra Fresh 400ml,FINGOODS  -BODY CARE -BWASH -DOVE,BODYCARE,Dove,FG - Body Care - Body Wash - Dove,Body Care,,Partners,Trading,1,Single Units,20%,Unilever
DOVBW0031,Dove Body Wash Men Active Fresh 400ml,FINGOODS  -BODY CARE -BWASH -DOVE,BODYCARE,Dove,FG - Body Care - Body Wash - Dove,Body Care,,Partners,Trading,1,Single Units,20%,Unilever
DOVBW0032,Dove Body Wash Men Hydrating Clean Comfort 400ml,FINGOODS  -BODY CARE -BWASH -DOVE,BODYCARE,Dove,FG - Body Care - Body Wash - Dove,Body Care,,Partners,Trading,1,Single Units,20%,Unilever
DOVBW0033,Dove Body Wash Invigorating Ritual Avocado Oil & Calendula Extract 500ml,FINGOODS  -BODY CARE -BWASH -DOVE,BODYCARE,Dove,FG - Body Care - Body Wash - Dove,Body Care,,Partners,Trading,1,Single Units,20%,Unilever
DOVBW0034,Dove Body Wash Silk Glow 500ml,FINGOODS  -BODY CARE -BWASH -DOVE,BODYCARE,Dove,FG - Body Care - Body Wash - Dove,Body Care,,Partners,Trading,1,Single Units,20%,Unilever
DOVBW0035,Dove Body Wash Coconut Milk & Jasmine Petals 750Ml,FINGOODS  -BODY CARE -BWASH -DOVE,BODYCARE,Dove,FG - Body Care - Body Wash - Dove,Body Care,,Partners,Trading,1,Single Units,20%,Unilever
DOVCR0003,Dove Silky Body Cream Cbec 1X300Ml,FINGOODS  -BODY CARE -CREAM -DOVE,BODYCARE,Dove,FG - Body Care - Cream - Dove,Body Care,,Partners,Trading,1,Single Units,20%,Unilever
DOVCR0007,Dove Rich Nourishment Cream 150Ml,FINGOODS  -BODY CARE -CREAM -DOVE,BODYCARE,Dove,FG - Body Care - Cream - Dove,Body Care,,Partners,Trading,1,Single Units,20%,Unilever
DOVCR0008,Dove Light Care Lotion 400Ml,FINGOODS  -BODY CARE -CREAM -DOVE,BODYCARE,Dove,FG - Body Care - Cream - Dove,Body Care,,Partners,Trading,1,Single Units,20%,Unilever
DOVCR0009,Dove Intensive Nourishment Cream 1X250ML,FINGOODS  -BODY CARE -CREAM -DOVE,BODYCARE,Dove,FG - Body Care - Cream - Dove,Body Care,,Partners,Trading,1,Single Units,20%,Unilever
DOVCR0010,Dove Beauty Cream Panther1X250ml,FINGOODS  -BODY CARE -CREAM -DOVE,BODYCARE,Dove,FG - Body Care - Cream - Dove,Body Care,,Partners,Trading,1,Single Units,20%,Unilever
DOVCR0011,Dove Rich Cream 1X250ml,FINGOODS  -BODY CARE -CREAM -DOVE,BODYCARE,Dove,FG - Body Care - Cream - Dove,Body Care,,Partners,Trading,1,Single Units,20%,Unilever
DOVCR0012,Dove Bl Rich Nourishment Cream Us 1X250ml,FINGOODS  -BODY CARE -CREAM -DOVE,BODYCARE,Dove,FG - Body Care - Cream - Dove,Body Care,,Partners,Trading,1,Single Units,20%,Unilever
DOVCR0013,Dove Bl Beauty Cream Us 1X250Ml,FINGOODS  -BODY CARE -CREAM -DOVE,BODYCARE,Dove,FG - Body Care - Cream - Dove,Body Care,,Partners,Trading,1,Single Units,20%,Unilever
DOVCR0014,Dove Beauty Cream 1X250Ml,FINGOODS  -BODY CARE -CREAM -DOVE,BODYCARE,Dove,FG - Body Care - Cream - Dove,Body Care,,Partners,Trading,1,Single Units,20%,Unilever
DOVCR0016,Dove Nourishing Cream Latam 1X250Ml,FINGOODS  -BODY CARE -CREAM -DOVE,BODYCARE,Dove,FG - Body Care - Cream - Dove,Body Care,,Partners,Trading,1,Single Units,20%,Unilever
DOVCR0017,Dove Beauty Cream Latam 1X250Ml,FINGOODS  -BODY CARE -CREAM -DOVE,BODYCARE,Dove,FG - Body Care - Cream - Dove,Body Care,,Partners,Trading,1,Single Units,20%,Unilever
DOVCR0036,Dove HB Cr Rstrng RTL TB UK I L22 6X75Ml,FINGOODS  -BODY CARE -CREAM -DOVE,BODYCARE,Dove,FG - Body Care - Cream - Dove,Body Care,,Partners,Trading,6,Single Units,20%,Unilever
DOVCR0037,Dove HB Cr Invgtn RTL UKBNLPT L22 6X75Ml,FINGOODS  -BODY CARE -CREAM -DOVE,BODYCARE,Dove,FG - Body Care - Cream - Dove,Body Care,,Partners,Trading,6,Single Units,20%,Unilever
DOVCR0038,Dove Men Care Ultra Hydra Cream 75Ml,FINGOODS  -BODY CARE -CREAM -DOVE,BODYCARE,Dove,FG - Body Care - Cream - Dove,Body Care,,Partners,Trading,1,Single Units,20%,Unilever
DOVCR0041,Dove Invigorating Care Hand Cream 75Ml,FINGOODS  -BODY CARE -CREAM -DOVE,BODYCARE,Dove,FG - Body Care - Cream - Dove,Body Care,,Partners,Trading,1,Single Units,20%,Unilever
DOVCR0042,Dove Restoring Care Hand Cream 75Ml,FINGOODS  -BODY CARE -CREAM -DOVE,BODYCARE,Dove,FG - Body Care - Cream - Dove,Body Care,,Partners,Trading,1,Single Units,20%,Unilever
DOVDO0014,Dove Deodorant Men Care Invisible Dry 1X250Ml,FINGOODS  -DEODORANT -DEO   -DOVE,DEODORANT,Dove,FG - Deodorant - Deodorant - Dove,Deodorants,,Partners,Trading,1,Single Units,20%,Unilever
DOVDO0015,Dove Deodorant Men Care Cool Fresh 1X250Ml,FINGOODS  -DEODORANT -DEO   -DOVE,DEODORANT,Dove,FG - Deodorant - Deodorant - Dove,Deodorants,,Partners,Trading,1,Single Units,20%,Unilever
